ISSUE_DATE,ADDRESS,CITY,ZIPCODE,LATITUDE,LONGITUDE,DISTRICT,NEIGHBORHOOD
2024-09-03 04:00:00,306 PEPPERBUSH RD,LOUISVILLE,40207,38.26125321,-85.66914982,9.0,
2024-09-03 04:00:00,2114 HAVENVIEW DR,LOUISVILLE,40218,38.17922905,-85.63027178,2.0,
2024-09-03 04:00:00,8800 MITCHELL LN,LOUISVILLE,40272,38.12492154,-85.82317589,12.0,
2024-09-03 04:00:00,"1415 NIGHTINGALE RD, 4",LOUISVILLE,40213,38.20672298,-85.71861273,10.0,
2024-09-03 04:00:00,3941 PARK DR,SHIVELY,40216,38.19451839,-85.80883804,3.0,
2024-09-03 04:00:00,"13000 EQUITY PL, 108",MIDDLETOWN,40223,38.2480926,-85.51039003,19.0,
2024-09-03 04:00:00,1599 SADIE LN,LOUISVILLE,40216,38.18138072,-85.81041302,15.0,
2024-09-03 04:00:00,6010 BROWNSBORO PARK BLVD,LOUISVILLE,40207,38.28185597,-85.63937786,16.0,
2024-09-03 04:00:00,1758 W BURNETT AVE,LOUISVILLE,40210,38.22978413,-85.78736604,6.0,
2024-09-03 04:00:00,30 RIVER HILL RD,INDIAN HILLS,40207,38.28689433,-85.66793636,16.0,
2024-09-03 04:00:00,5449 HARBORTOWN RD,LOUISVILLE,40059,38.32509224,-85.64555137,16.0,
2024-09-03 04:00:00,607 MERWIN AVE,LOUISVILLE,40217,38.21018569,-85.74615717,15.0,
2024-09-03 04:00:00,2720 PORTLAND AVE,LOUISVILLE,40212,38.27198034,-85.79312462,5.0,
2024-09-03 04:00:00,208 LOCUST PARK PL,LOUISVILLE,40245,38.23682577,-85.42921014,20.0,
2024-09-03 04:00:00,3321 TEAKWOOD CIR,LOUISVILLE,40216,38.18869649,-85.85436408,1.0,
2024-09-03 04:00:00,2824 DIVINITY LN,LOUISVILLE,40211,38.24297322,-85.80088126,4.0,
2024-09-03 04:00:00,8608 GARY WAY,LOUISVILLE,40118,38.12400834,-85.75608862,13.0,
2024-09-03 04:00:00,5604 DEA DEA DR,LOUISVILLE,40291,38.16389132,-85.57770498,20.0,
2024-09-03 04:00:00,11303 BROOKLEY DR,LOUISVILLE,40229,38.08563501,-85.67514691,13.0,
2024-09-03 04:00:00,10103 GREY HAWK DR,LOUISVILLE,40219,38.11618769,-85.66929972,24.0,
2024-09-03 04:00:00,225 N HUBBARDS LN,RICHLAWN,40207,38.25599289,-85.63907882,9.0,
2024-09-02 04:00:00,6209 MARAVIAN DR,LOUISVILLE,40258,38.16542332,-85.87138863,1.0,
2024-09-02 04:00:00,210 KINNAIRD LN,DOUGLASS HILLS,40243,38.24203214,-85.54992039,18.0,
2024-08-31 04:00:00,2245 BARDSTOWN RD,LOUISVILLE,40205,38.2243243,-85.69164159,8.0,
2024-08-31 04:00:00,4730 S RUTLAND AVE,LOUISVILLE,40215,38.18128909,-85.77851052,21.0,
2024-08-30 04:00:00,1344 BEECH ST,LOUISVILLE,40211,38.23538734,-85.80499042,1.0,
2024-08-30 04:00:00,9011 HENRY CLAY DR,WESTWOOD,40242,38.27888753,-85.58290094,7.0,
2024-08-30 04:00:00,7200 PEPPERMILL LN,LOUISVILLE,40228,38.14299805,-85.62637148,23.0,
2024-08-30 04:00:00,610 FENLEY AVE,LYNDON,40222,38.26045492,-85.61436144,7.0,
2024-08-30 04:00:00,2102 GLENVIEW AVE,NORTHFIELD,40222,38.28503066,-85.63492328,16.0,
2024-08-30 04:00:00,9 DENHAM RD,LOUISVILLE,40205,38.22679964,-85.67351717,8.0,
2024-08-30 04:00:00,3128 SUNNY LN,LOUISVILLE,40205,38.20637833,-85.67986591,8.0,
2024-08-30 04:00:00,2422 W CHESTNUT ST,LOUISVILLE,40211,38.25251767,-85.79303846,5.0,
2024-08-30 04:00:00,404 WESTWOOD DR,WOODLAND HILLS,40243,38.23859964,-85.53117408,19.0,
2024-08-30 04:00:00,1538 SANDERS LN,LOUISVILLE,40216,38.17805462,-85.81125146,3.0,
2024-08-30 04:00:00,11912 HALIFAX DR,WORTHINGTON HILLS,40245,38.31327295,-85.53055537,17.0,
2024-08-30 04:00:00,5113 MIDDLESEX DR,COLDSTREAM,40245,38.31385163,-85.52240621,17.0,
2024-08-30 04:00:00,1344 CYPRESS ST,LOUISVILLE,40211,38.23492933,-85.79827342,1.0,
2024-08-30 04:00:00,2804 BEXLEY CT,LOUISVILLE,40206,38.26465267,-85.70156418,4.0,
2024-08-30 04:00:00,10207 Back Run,,nan,,,,
2024-08-29 04:00:00,7420 3RD STREET RD,LOUISVILLE,40214,38.14539719,-85.77614432,25.0,
2024-08-29 04:00:00,7901 OLD HEADY RD,LOUISVILLE,40299,38.13005927,-85.44595552,20.0,
2024-08-29 04:00:00,7012 OLD HEADY RD,LOUISVILLE,40299,38.13338207,-85.47101908,20.0,
2024-08-29 04:00:00,11902 SEATONVILLE RD,LOUISVILLE,40291,38.13596576,-85.53943175,22.0,
2024-08-29 04:00:00,"11412 TAZWELL DR, 304",LOUISVILLE,40241,38.30444633,-85.53650323,17.0,
2024-08-29 04:00:00,11400 WESTPORT RD,LOUISVILLE,40241,38.29901298,-85.53926361,17.0,
2024-08-29 04:00:00,7802 BROWNWOOD DR,LOUISVILLE,40218,38.1840457,-85.61269552,26.0,
2024-08-29 04:00:00,8808 STAGHORN DR,LOUISVILLE,40242,38.27688319,-85.58940554,7.0,
2024-08-29 04:00:00,111 CREWS DR,LOUISVILLE,40218,38.17870779,-85.62621907,2.0,
2024-08-29 04:00:00,11714 TAYLOR RAE DR,LOUISVILLE,40229,38.08799475,-85.59989174,22.0,
2024-08-29 04:00:00,3409 BARKWOOD RD,SHIVELY,40216,38.20077158,-85.79792858,3.0,
2024-08-29 04:00:00,1713 SUTHERLAND DR,LOUISVILLE,40205,38.2093138,-85.68892646,8.0,
2024-08-29 04:00:00,8909 LINN STATION RD,HURSTBOURNE,40222,38.22851834,-85.58942906,18.0,
2024-08-29 04:00:00,7248 HEATHERLY SQ,OLD BROWNSBORO PLACE,40242,38.28784148,-85.61315358,7.0,
2024-08-28 04:00:00,727 W MAIN ST,LOUISVILLE,40202,38.25764798,-85.76257667,4.0,
2024-08-28 04:00:00,715 E GRAY ST,LOUISVILLE,40202,38.24581949,-85.74030282,4.0,
2024-08-28 04:00:00,"9710 PARK PLAZA AVE, 109",LOUISVILLE,40241,38.31021241,-85.57831369,16.0,
2024-08-28 04:00:00,111 E HILL ST,LOUISVILLE,40208,38.2254607,-85.7556981,6.0,
2024-08-28 04:00:00,101 BLUE RIDGE RD,BLUE RIDGE MANOR,40223,38.2446715,-85.56631575,18.0,
2024-08-28 04:00:00,5407 VENKATA WAY,LOUISVILLE,40059,38.32124622,-85.57680341,16.0,
2024-08-28 04:00:00,"322 ZORN AVE, 7",LOUISVILLE,40206,38.26171539,-85.68538008,9.0,
2024-08-28 04:00:00,117 CAMBRIDGE DR,LOUISVILLE,40214,38.16206764,-85.76624052,21.0,
2024-08-28 04:00:00,4122 BRENTLER RD,LOUISVILLE,40241,38.30892854,-85.60213626,16.0,
2024-08-28 04:00:00,7411 CRABTREE DR,LOUISVILLE,40228,38.13625582,-85.62206132,23.0,
2024-08-28 04:00:00,11510 ENGLISH GARDEN WAY,LOUISVILLE,40229,38.08605538,-85.6012051,22.0,
2024-08-28 04:00:00,5172 KEEGAN WAY,LOUISVILLE,40291,38.17178258,-85.57403629,20.0,
2024-08-28 04:00:00,8808 FERNDALE RD,LOUISVILLE,40291,38.15513314,-85.59646777,22.0,
2024-08-28 04:00:00,910 STONEYKIRK DR,DOUGLASS HILLS,40223,38.23014151,-85.56000971,18.0,
2024-08-28 04:00:00,401 MARKWELL CT,LOUISVILLE,40219,38.13999234,-85.69095467,13.0,
2024-08-28 04:00:00,11203 DEHAM DR,LOUISVILLE,40241,38.32357146,-85.54128515,16.0,
2024-08-27 04:00:00,313 W MARKET ST,LOUISVILLE,40202,38.25542778,-85.75572955,4.0,
2024-08-27 04:00:00,3801 BISHOP LN,LOUISVILLE,40218,38.18680722,-85.69701772,10.0,
2024-08-27 04:00:00,"12613 TAYLORSVILLE RD, 112",LOUISVILLE,40299,38.18950038,-85.51777476,20.0,
2024-08-27 04:00:00,7577 COUNTRY SQUIRE LN,LOUISVILLE,40291,38.13358873,-85.54299319,22.0,
2024-08-27 04:00:00,3020 DOGWOOD DR,LOUISVILLE,40220,38.21905911,-85.64205792,26.0,
2024-08-27 04:00:00,11018 PERWINKLE LN,LOUISVILLE,40291,38.09254942,-85.56094144,22.0,
2024-08-27 04:00:00,6204 FARIS WAY,LOUISVILLE,40272,38.09682875,-85.87879989,14.0,
2024-08-27 04:00:00,4305 FLUHR DR,LOUISVILLE,40216,38.18235669,-85.80157264,15.0,
2024-08-27 04:00:00,1319 MILL RACE RD,LYNDON,40242,38.26458672,-85.58526351,7.0,
2024-08-27 04:00:00,5508 AILANTHUS TRL,LOUISVILLE,40219,38.17081101,-85.67435042,2.0,
2024-08-27 04:00:00,1141 INDUSTRIAL BLVD,LOUISVILLE,40219,38.15297924,-85.70039781,21.0,
2024-08-27 04:00:00,2312 HIGH PINE DR,LOUISVILLE,40214,38.16809441,-85.80310842,12.0,
2024-08-26 04:00:00,5357 DIXIE HWY,LOUISVILLE,40216,38.15700096,-85.83315,12.0,
2024-08-26 04:00:00,13113 EASTPOINT PARK BLVD,LOUISVILLE,40223,38.27894943,-85.51646451,17.0,
2024-08-26 04:00:00,3510 GOLDSMITH LN,LOUISVILLE,40220,38.20775734,-85.65506869,26.0,
2024-08-26 04:00:00,10019 CHENOWETH VISTA WAY,LOUISVILLE,40299,38.16547636,-85.57191673,20.0,
2024-08-26 04:00:00,1620 BERNHEIM LN,SHIVELY,40210,38.21862389,-85.7873066,3.0,
2024-08-26 04:00:00,217 S BAYLY AVE,LOUISVILLE,40206,38.25265835,-85.6916616,9.0,
2024-08-26 04:00:00,741 WATERFORD RD,WINDY HILLS,40207,38.27630237,-85.63983103,7.0,
2024-08-26 04:00:00,3606 BASSWOOD LN,ROLLING FIELDS,40207,38.26714064,-85.67309407,16.0,
2024-08-26 04:00:00,7921 STOVALL CT,LOUISVILLE,40228,38.14521931,-85.62472652,23.0,
2024-08-26 04:00:00,1600 TUNISIAN WAY,LOUISVILLE,40214,38.16644362,-85.79573498,15.0,
2024-08-26 04:00:00,7702 HERMITS RUN RD,LOUISVILLE,40291,38.1324263,-85.57017681,22.0,
2024-08-26 04:00:00,9804 SATURN DR,LOUISVILLE,40229,38.10610425,-85.69424209,24.0,
2024-08-26 04:00:00,5418 MITSCHER AVE,LOUISVILLE,40214,38.16964234,-85.77034218,21.0,
2024-08-26 04:00:00,4508 RIVER RD,GLENVIEW,40222,38.30045995,-85.66405332,16.0,
2024-08-26 04:00:00,201 WILLOW STONE WAY,LOUISVILLE,40223,38.24648322,-85.54830413,19.0,
2024-08-26 04:00:00,4800 BRAVES LN,LOUISVILLE,40272,38.09386132,-85.85446345,25.0,
2024-08-26 04:00:00,3214 BON AIR AVE,LOUISVILLE,40220,38.21445759,-85.66233136,8.0,
2024-08-26 04:00:00,3106 LENOVER DR,LOUISVILLE,40216,38.17562538,-85.85935485,1.0,
2024-08-26 04:00:00,5402 DANNYBOY LN,LOUISVILLE,40214,38.15005812,-85.78217413,25.0,
2024-08-26 04:00:00,8805 LINN STATION RD,HURSTBOURNE,40222,38.23017659,-85.59431027,18.0,
2024-08-26 04:00:00,14100 BRENDON HILLS CT,LOUISVILLE,40245,38.22730623,-85.48811872,11.0,
2024-08-26 04:00:00,1202 DALMALLY CT,HURSTBOURNE,40222,38.22862721,-85.57984505,18.0,
2024-08-26 04:00:00,128 BLACKBURN AVE,LOUISVILLE,40206,38.25589438,-85.67584156,9.0,
2024-08-26 04:00:00,1117 CROSSTIMBERS DR,LOUISVILLE,40245,38.25880904,-85.4534297,19.0,
2024-08-26 04:00:00,1532 SHINGO AVE,LOUISVILLE,40215,38.17471439,-85.78824247,15.0,
2024-08-25 04:00:00,8808 FERNDALE RD,LOUISVILLE,40291,38.15513314,-85.59646777,22.0,
2024-08-25 04:00:00,3417 PEMAQUID RD,LOUISVILLE,40218,38.19965055,-85.68027167,10.0,
2024-08-25 04:00:00,807 S 32ND ST,LOUISVILLE,40211,38.24779816,-85.80550514,4.0,
2024-08-25 04:00:00,812 S 38TH ST,LOUISVILLE,40211,38.24740962,-85.81539782,5.0,
2024-08-24 04:00:00,1405 HIGHLAND AVE,LOUISVILLE,40204,38.23892706,-85.72749645,8.0,
2024-08-23 04:00:00,2850 FRANKFORT AVE,LOUISVILLE,40206,38.25456459,-85.68785454,9.0,
2024-08-23 04:00:00,6714 GRADE LN,LOUISVILLE,40213,38.15035565,-85.73797705,13.0,
2024-08-23 04:00:00,5304 BLOOMFIELD LN,LOUISVILLE,40219,38.11762161,-85.66240307,24.0,
2024-08-23 04:00:00,5313 BARTONFIELD LN,LOUISVILLE,40219,38.1172984,-85.66168559,24.0,
2024-08-23 04:00:00,7609 NORWOOD DR,NORWOOD,40222,38.25339744,-85.61160285,7.0,
2024-08-23 04:00:00,9213 NORTON COMMONS BLVD,LOUISVILLE,40059,38.32284231,-85.56892445,16.0,
2024-08-23 04:00:00,1317 BELLWOOD AVE,LOUISVILLE,40204,38.23412864,-85.71529231,8.0,
2024-08-23 04:00:00,2330 BROOKSIDE DR,LOUISVILLE,40205,38.23207929,-85.6813458,8.0,
2024-08-23 04:00:00,3415 WARNER AVE,ST MATTHEWS,40207,38.24338953,-85.66034358,9.0,
2024-08-22 04:00:00,3733 PARTHENIA AVE,LOUISVILLE,40215,38.19044053,-85.79225782,15.0,
2024-08-22 04:00:00,1846 DOUGLASS BLVD,LOUISVILLE,40205,38.22138698,-85.69971642,8.0,
2024-08-22 04:00:00,7105 WELCHIRE FALLS DR,LOUISVILLE,40228,38.14568822,-85.6366139,23.0,
2024-08-22 04:00:00,"2082 DOUGLASS BLVD, 6",LOUISVILLE,40205,38.22592519,-85.69058234,8.0,
2024-08-22 04:00:00,724 E JACOB ST,LOUISVILLE,40203,38.24268102,-85.74073683,4.0,
2024-08-22 04:00:00,11919 OLD SHELBYVILLE RD,MIDDLETOWN,40243,38.24487577,-85.53330496,19.0,
2024-08-22 04:00:00,1003 GLENBROOK RD,ANCHORAGE,40223,38.25978374,-85.53010542,17.0,
2024-08-22 04:00:00,611 SOUTHVIEW DR,WINDY HILLS,40207,38.27651469,-85.63454004,7.0,
2024-08-22 04:00:00,13106 MEDORA RD,LOUISVILLE,40272,38.06424191,-85.86990093,14.0,
2024-08-21 04:00:00,1405 BROWNS LN,ST MATTHEWS,40207,38.23559362,-85.62750483,26.0,
2024-08-21 04:00:00,4884 BROWNSBORO RD,WINDY HILLS,40207,38.27873014,-85.63636086,7.0,
2024-08-21 04:00:00,7916 FEGENBUSH LN,LOUISVILLE,40228,38.1379363,-85.61563711,23.0,
2024-08-21 04:00:00,"4813 SADDLEBROOK LN, 3",LOUISVILLE,40216,38.17784447,-85.85000947,1.0,
2024-08-21 04:00:00,"4813 SADDLEBROOK LN, 4",LOUISVILLE,40216,38.17779254,-85.85008531,1.0,
2024-08-21 04:00:00,"4813 SADDLEBROOK LN, 1",LOUISVILLE,40216,38.17787106,-85.85004833,1.0,
2024-08-21 04:00:00,"4813 SADDLEBROOK LN, 2",LOUISVILLE,40216,38.17782261,-85.85011728,1.0,
2024-08-21 04:00:00,9529 WESSEX PL,HURSTBOURNE,40222,38.23871419,-85.57813984,18.0,
2024-08-21 04:00:00,2306 MELLWOOD AVE,LOUISVILLE,40206,38.26694506,-85.70707391,4.0,
2024-08-21 04:00:00,8800 TERRY RD,LOUISVILLE,40258,38.12675151,-85.87483215,14.0,
2024-08-21 04:00:00,15328 CHAMPION LAKES PL,LOUISVILLE,40245,38.27866294,-85.47645923,19.0,
2024-08-21 04:00:00,10214 LANDWOOD DR,LOUISVILLE,40291,38.11963491,-85.57373274,22.0,
2024-08-21 04:00:00,189 BOW LN,INDIAN HILLS,40207,38.27157203,-85.65837626,16.0,
2024-08-21 04:00:00,1905 MAGELLAN CT,LOUISVILLE,40210,38.22435429,-85.79096894,6.0,
2024-08-21 04:00:00,18002 BELLAVISTA PL,LOUISVILLE,40245,38.2491132,-85.42142447,20.0,
2024-08-20 04:00:00,250 OLDE ENGLISH CT,LOUISVILLE,40272,38.11496102,-85.81089924,25.0,
2024-08-20 04:00:00,7201 LOGISTICS DR,LOUISVILLE,40258,38.16892681,-85.88225741,1.0,
2024-08-20 04:00:00,917 EASTERN STAR CT,LOUISVILLE,40204,38.24316899,-85.72321677,8.0,
2024-08-20 04:00:00,1610 ORCHARD AVE,LOUISVILLE,40213,38.19827099,-85.71064243,10.0,
2024-08-20 04:00:00,9701 COOPER CHURCH DR,LOUISVILLE,40229,38.10736357,-85.68088305,24.0,
2024-08-20 04:00:00,1235 BICKNELL AVE,LOUISVILLE,40215,38.18371907,-85.78274922,21.0,
2024-08-20 04:00:00,1011 MEADOW HILL RD,LOUISVILLE,40219,38.14009923,-85.69906864,13.0,
2024-08-20 04:00:00,1402 EAGLE RUN DR,LYNDON,40222,38.27228211,-85.60141241,7.0,
2024-08-20 04:00:00,14510 MAPLE GLENN PL,LOUISVILLE,40245,38.2494554,-85.4866854,19.0,
2024-08-20 04:00:00,14816 FORBES CIR,LOUISVILLE,40245,38.26958617,-85.48744063,19.0,
2024-08-20 04:00:00,4814 WEST SIDE DR,LOUISVILLE,40219,38.16577441,-85.70598401,21.0,
2024-08-20 04:00:00,3902 BERKSHIRE AVE,LOUISVILLE,40220,38.22253884,-85.63196967,26.0,
2024-08-20 04:00:00,8511 WESTOVER DR,PROSPECT,40059,38.35298288,-85.59409187,16.0,
2024-08-20 04:00:00,10007 SHELBYVILLE RD,LOUISVILLE,40223,38.24648578,-85.56888513,18.0,
2024-08-20 04:00:00,610 CLUB LN,MOCKINGBIRD VALLEY,40207,38.27143064,-85.67911431,16.0,
2024-08-19 04:00:00,120 WEBSTER ST,LOUISVILLE,40206,38.25716325,-85.72715565,4.0,
2024-08-19 04:00:00,2341 LIME KILN LN,NORTHFIELD,40222,38.28519531,-85.62804538,7.0,
2024-08-19 04:00:00,14015 OLD HENRY TRL,LOUISVILLE,40245,38.28053127,-85.48744646,19.0,
2024-08-19 04:00:00,"1016 CHEROKEE RD, 1",LOUISVILLE,40204,38.2404517,-85.72242953,8.0,
2024-08-19 04:00:00,724 E JACOB ST,LOUISVILLE,40203,38.24268102,-85.74073683,4.0,
2024-08-19 04:00:00,"11014 MEETING ST, 201",LOUISVILLE,40059,38.33085396,-85.56722811,16.0,
2024-08-19 04:00:00,3223 HIKES LN,LOUISVILLE,40220,38.21602968,-85.6329141,26.0,
2024-08-19 04:00:00,6716 ARBOR CREEK DR,LOUISVILLE,40228,38.12230321,-85.61850355,23.0,
2024-08-19 04:00:00,14101 HICKORY HILLS TRL,LOUISVILLE,40299,38.14364185,-85.50116808,20.0,
2024-08-19 04:00:00,3913 THERINA WAY,LOUISVILLE,40241,38.30700149,-85.60624919,16.0,
2024-08-19 04:00:00,7515 KENDRICK CROSSING LN,LOUISVILLE,40291,38.13080662,-85.56012266,22.0,
2024-08-19 04:00:00,6102 TERRY RD,LOUISVILLE,40258,38.16321964,-85.86627877,12.0,
2024-08-19 04:00:00,4825 SHERBURN LN,ST MATTHEWS,40207,38.23981743,-85.62589132,26.0,
2024-08-19 04:00:00,13415 U S HIGHWAY 42,LOUISVILLE,40059,38.36342825,-85.60863308,16.0,
2024-08-19 04:00:00,11429 TOP WALNUT LOOP,LOUISVILLE,40229,38.09239204,-85.64683253,23.0,
2024-08-18 04:00:00,4308 SHASTA TRL,LOUISVILLE,40213,38.17487938,-85.67816008,2.0,
2024-08-16 04:00:00,4041 DIXIE HWY,SHIVELY,40216,38.18952064,-85.80905361,3.0,
2024-08-16 04:00:00,7005 MEMORY LN,LOUISVILLE,40258,38.15035804,-85.87209983,12.0,
2024-08-16 04:00:00,6321 LIMEWOOD CIR,LOUISVILLE,40222,38.29214762,-85.63703616,16.0,
2024-08-16 04:00:00,616 CECIL AVE,LOUISVILLE,40211,38.25486257,-85.82086997,5.0,
2024-08-16 04:00:00,9516 GERARDIA LN,LOUISVILLE,40059,38.32359712,-85.56283053,16.0,
2024-08-16 04:00:00,9711 EVANWOOD CT,LOUISVILLE,40228,38.10461211,-85.61238649,22.0,
2024-08-16 04:00:00,2532 ST CECILIA ST,LOUISVILLE,40212,38.26431608,-85.79223807,5.0,
2024-08-16 04:00:00,2502 DUNDEE RD,LOUISVILLE,40205,38.21828767,-85.69144479,8.0,
2024-08-16 04:00:00,3100 S WINCHESTER ACRES RD,LOUISVILLE,40223,38.28647724,-85.52453263,17.0,
2024-08-16 04:00:00,7005 MEMORY LN,LOUISVILLE,40258,38.15035804,-85.87209983,12.0,
2024-08-16 04:00:00,9603 MOORFIELD CIR,LOUISVILLE,40241,38.30339636,-85.57369637,17.0,
2024-08-16 04:00:00,4422 STONE WYNDE DR,LOUISVILLE,40272,38.11827776,-85.8384787,12.0,
2024-08-15 04:00:00,10300 BALLARDSVILLE RD,LOUISVILLE,40241,38.3140375,-85.55875584,17.0,
2024-08-15 04:00:00,6000 BROWNSBORO RD,LOUISVILLE,40222,38.28367656,-85.62487204,7.0,
2024-08-15 04:00:00,2011 LAKE POINT WAY,LOUISVILLE,40223,38.27269219,-85.50611723,17.0,
2024-08-15 04:00:00,"3600 CHAMBERLAIN LN, 148",LOUISVILLE,40241,38.29788797,-85.54234932,17.0,
2024-08-15 04:00:00,13725 SHELBYVILLE RD,LOUISVILLE,40245,38.24186446,-85.49606109,19.0,
2024-08-15 04:00:00,506 LANGHOLM PL,DOUGLASS HILLS,40243,38.23735223,-85.55155281,18.0,
2024-08-15 04:00:00,2221 WYNNEWOOD CIR,NORTHFIELD,40222,38.28647999,-85.63317217,7.0,
2024-08-15 04:00:00,9511 CANDYWOOD LN,LOUISVILLE,40291,38.17210451,-85.58072153,20.0,
2024-08-15 04:00:00,5903 AZALEA LN,LOUISVILLE,40258,38.14361406,-85.86338004,14.0,
2024-08-15 04:00:00,3017 MCMAHAN BLVD,LOUISVILLE,40220,38.21740439,-85.61936508,26.0,
2024-08-15 04:00:00,3718 BARDSTOWN RD,LOUISVILLE,40218,38.19762992,-85.65876916,10.0,
2024-08-15 04:00:00,7006 CREEKTON DR,LOUISVILLE,40241,38.31088755,-85.61711585,16.0,
2024-08-15 04:00:00,3025 RADIANCE RD,LOUISVILLE,40220,38.21858567,-85.65063587,26.0,
2024-08-15 04:00:00,2107 DATE ST,LOUISVILLE,40210,38.24317155,-85.78805251,4.0,
2024-08-15 04:00:00,1252 BASSETT AVE,LOUISVILLE,40204,38.23924513,-85.71201045,8.0,
2024-08-15 04:00:00,14402 MICAWBER WAY,LOUISVILLE,40245,38.2318443,-85.48539202,11.0,
2024-08-15 04:00:00,443 DR W J HODGE ST,LOUISVILLE,40203,38.25450144,-85.78531284,4.0,
2024-08-15 04:00:00,7504 MARIA AVE,BANCROFT,40222,38.28282523,-85.61371702,7.0,
2024-08-15 04:00:00,1125 HILLIARD AVE,LOUISVILLE,40204,38.23975436,-85.71552724,8.0,
2024-08-15 04:00:00,11503 MAGNOLIA VIEW CT,LOUISVILLE,40299,38.18512138,-85.555909,20.0,
2024-08-14 04:00:00,3416 ROBARDS CT,WATTERSON PARK,40218,38.19208975,-85.69480051,10.0,
2024-08-14 04:00:00,1340 W ORMSBY AVE,LOUISVILLE,40210,38.23258539,-85.77717432,6.0,
2024-08-14 04:00:00,10000 THIXTON LN,LOUISVILLE,40291,38.09547829,-85.5766251,22.0,
2024-08-14 04:00:00,12506 HOLSCLAW HILL RD,LOUISVILLE,40118,38.08007228,-85.74905966,13.0,
2024-08-14 04:00:00,1823 OVERLOOK TER,LOUISVILLE,40205,38.21956913,-85.69539873,8.0,
2024-08-14 04:00:00,2639 W KENTUCKY ST,LOUISVILLE,40211,38.24365183,-85.79732324,4.0,
2024-08-14 04:00:00,"7320 SOUTHSIDE DR, 42",LOUISVILLE,40214,38.1487298,-85.7752508,25.0,
2024-08-14 04:00:00,8203 OLD WESTPORT RD,LOUISVILLE,40222,38.28208547,-85.60103092,7.0,
2024-08-14 04:00:00,4109 PECUNNIE WAY,LOUISVILLE,40218,38.18720193,-85.62336308,2.0,
2024-08-14 04:00:00,1213 LARCHMONT AVE,LOUISVILLE,40215,38.20779476,-85.77855291,3.0,
2024-08-14 04:00:00,1617 MAE STREET KIDD AVE,LOUISVILLE,40211,38.23002361,-85.81921217,1.0,
2024-08-14 04:00:00,3620 JOHNSTON WAY,LOUISVILLE,40220,38.21281555,-85.64556838,26.0,
2024-08-14 04:00:00,3311 HIDDEN LAKE CT,LOUISVILLE,40023,38.19077213,-85.44395584,20.0,
2024-08-14 04:00:00,4726 LIBBY LN,LOUISVILLE,40272,38.11224824,-85.85019912,12.0,
2024-08-14 04:00:00,3204 FALLS PARK PL,GLENVIEW,40222,38.29459977,-85.64660902,16.0,
2024-08-14 04:00:00,1729 QUARRY HILL RD,LOUISVILLE,40213,38.210897,-85.71293857,10.0,
2024-08-14 04:00:00,2100 FOREST POINTE LN,LOUISVILLE,40245,38.26567218,-85.47532823,19.0,
2024-08-13 04:00:00,8215 OLD WESTPORT RD,LOUISVILLE,40222,38.27860218,-85.59945318,7.0,
2024-08-13 04:00:00,2639 NORTHWESTERN PKY,LOUISVILLE,40212,38.27423865,-85.7898525,5.0,
2024-08-13 04:00:00,1228 W BRECKINRIDGE ST,LOUISVILLE,40210,38.24338104,-85.77382753,4.0,
2024-08-13 04:00:00,9310 CEDAR CENTER WAY,LOUISVILLE,40291,38.14423452,-85.58813557,22.0,
2024-08-13 04:00:00,101 S 5TH ST,LOUISVILLE,40202,38.25624618,-85.75792643,4.0,
2024-08-13 04:00:00,2825 DUMESNIL ST,LOUISVILLE,40211,38.23695597,-85.80136873,1.0,
2024-08-13 04:00:00,"450 COMMERCIAL DR, 104",MIDDLETOWN,40223,38.24851153,-85.51622319,17.0,
2024-08-13 04:00:00,942 S 47TH ST,LOUISVILLE,40211,38.24645909,-85.83261726,5.0,
2024-08-13 04:00:00,3909 WOODGATE LN,LOUISVILLE,40220,38.20772228,-85.62626865,10.0,
2024-08-13 04:00:00,917 W JEFFERSON ST,LOUISVILLE,40202,38.25540598,-85.76672488,4.0,
2024-08-13 04:00:00,731 MIDDLE WAY,LOUISVILLE,40206,38.24296949,-85.68973641,9.0,
2024-08-13 04:00:00,5404 CHAPMAN RIDGE RD,LOUISVILLE,40023,38.16098735,-85.42433424,20.0,
2024-08-13 04:00:00,9715 CEDAR LAKE DR,LOUISVILLE,40291,38.14600065,-85.57809129,22.0,
2024-08-13 04:00:00,14000 FACTORY LN,LOUISVILLE,40245,38.28343134,-85.48919266,19.0,
2024-08-13 04:00:00,2631 MARTIN AVE,LOUISVILLE,40216,38.18115747,-85.84547039,1.0,
2024-08-13 04:00:00,14617 ANDERSON WOODS TRCE,LOUISVILLE,40245,38.29071074,-85.48434468,19.0,
2024-08-13 04:00:00,3902 SPRING VALLEY WAY,LOUISVILLE,40241,38.29805729,-85.56607445,17.0,
2024-08-13 04:00:00,429 MAYFAIR LN,MOCKINGBIRD VALLEY,40207,38.2681473,-85.67617275,16.0,
2024-08-13 04:00:00,11402 TIERNEY AVE,LOUISVILLE,40272,38.09216777,-85.88498674,14.0,
2024-08-13 04:00:00,2207 WOODBOURNE AVE,LOUISVILLE,40205,38.22656152,-85.6869372,8.0,
2024-08-13 04:00:00,11213 HAMMOND DR,LOUISVILLE,40241,38.31930421,-85.5392463,16.0,
2024-08-13 04:00:00,6410 GELLHAUS LN,LOUISVILLE,40299,38.15558778,-85.54919756,20.0,
