,ISSUE_DATE,ADDRESS,CITY,ZIPCODE,LATITUDE,LONGITUDE,DISTRICT,NEIGHBORHOOD,geometry,index_right,FID,OBJECTID,NH_CODE,NH_NAME,SHAPE_AREA,SHAPE_LEN,Shape__Are,Shape__Len
12029,2024-09-05 04:00:00,5416 REGAL DR,LOUISVILLE,40218,38.16951655,-85.66296209,2.0,,POINT (-85.66296209 38.16951655),,,,,,,,,
12030,2024-09-05 04:00:00,956 S HANCOCK ST,LOUISVILLE,40203,38.23800426,-85.74499086,4.0,SMOKETOWN JACKSON,POINT (-85.74499086 38.23800426),20.0,21.0,21.0,64.0,SMOKETOWN JACKSON,11034983.6131,13830.1607788,1664642.890625,5369.82622756759
12031,2024-09-05 04:00:00,2816 ENGLEWOOD AVE,LOUISVILLE,40220,38.22668591,-85.62868501,26.0,HIKES POINT,POINT (-85.62868501 38.22668591),35.0,36.0,36.0,38.0,HIKES POINT,24955231.3045,35065.0187982,3762858.609375,13616.4152736924
12032,2024-09-05 04:00:00,1922 LYNN LEA RD,SHIVELY,40216,38.18097965,-85.82613396,3.0,,POINT (-85.82613396 38.18097965),,,,,,,,,
12033,2024-09-05 04:00:00,5913 MASON BLVD,LOUISVILLE,40059,38.33725448,-85.62925964,16.0,,POINT (-85.62925964 38.33725448),,,,,,,,,
12034,2024-09-05 04:00:00,2248 WINSTON AVE,STRATHMOOR VILLAGE,40205,38.21983985,-85.67749209,8.0,,POINT (-85.67749209 38.21983985),50.0,51.0,51.0,0.0,,4924481.04285,11567.9474474,742459.4296875,4488.34187869979
12035,2024-09-05 04:00:00,10317 LA GRANGE RD,LYNDON,40223,38.27130832,-85.56127805,17.0,,POINT (-85.56127805 38.27130832),,,,,,,,,
12036,2024-09-05 04:00:00,"4180 LYNDON WAY, 507",ST MATTHEWS,40207,38.25660226,-85.64379504,9.0,,POINT (-85.64379504 38.25660226),,,,,,,,,
12037,2024-09-05 04:00:00,3924 WOODMONT PARK LN,LOUISVILLE,40245,38.29001381,-85.48584759,19.0,,POINT (-85.48584759 38.29001381),,,,,,,,,
12038,2024-09-05 04:00:00,3103 GRAYSTONE MANOR PKY,LOUISVILLE,40241,38.2894461,-85.56221026,17.0,,POINT (-85.56221026 38.2894461),,,,,,,,,
12039,2024-09-05 04:00:00,9603 MOORFIELD CIR,LOUISVILLE,40241,38.30339636,-85.57369637,17.0,,POINT (-85.57369637 38.30339636),,,,,,,,,
12040,2024-09-05 04:00:00,1702 LIMEHOUSE CT,LOUISVILLE,40220,38.22690128,-85.60673309,18.0,,POINT (-85.60673309 38.22690128),,,,,,,,,
12041,2024-09-05 04:00:00,2000 BELAY WAY,LOUISVILLE,40245,38.26408145,-85.43838093,19.0,,POINT (-85.43838093 38.26408145),,,,,,,,,
12042,2024-09-05 04:00:00,3505 HUDSON AVE,LOUISVILLE,40211,38.22246231,-85.81483288,1.0,PARK DUVALLE,POINT (-85.81483288 38.22246231),33.0,34.0,34.0,48.0,PARK DUVALLE,25371006.2933,22847.021966,3825948.40234375,8870.67181936136
12043,2024-09-05 04:00:00,816 CEDAR GROVE TER,LOUISVILLE,40212,38.27672568,-85.80510501,5.0,PORTLAND,POINT (-85.80510501 38.27672568),1.0,2.0,2.0,53.0,PORTLAND,70098295.0941,43851.3346581,10582289.578125,17022.1730714797
12044,2024-09-04 04:00:00,4318 CHURCHILL RD,ST MATTHEWS,40207,38.24889739,-85.63965225,9.0,,POINT (-85.63965225 38.24889739),,,,,,,,,
12045,2024-09-04 04:00:00,11320 LEESBURG PL,FINCASTLE,40241,38.30907655,-85.54351318,17.0,,POINT (-85.54351318 38.30907655),,,,,,,,,
12046,2024-09-04 04:00:00,10606 STONEBREAKER RD,LOUISVILLE,40291,38.11835906,-85.56398237,22.0,,POINT (-85.56398237 38.11835906),,,,,,,,,
12047,2024-09-04 04:00:00,10413 GLENMARY FARM DR,LOUISVILLE,40291,38.12766333,-85.56615344,22.0,,POINT (-85.56615344 38.12766333),,,,,,,,,
12048,2024-09-04 04:00:00,10504 FAIRMOUNT FALLS WAY,LOUISVILLE,40291,38.1165265,-85.5661448,22.0,,POINT (-85.5661448 38.1165265),,,,,,,,,
12049,2024-09-04 04:00:00,203 FLIRTATION WALK,LOUISVILLE,40219,38.15095187,-85.65467663,24.0,,POINT (-85.65467663 38.15095187),,,,,,,,,
12050,2024-09-04 04:00:00,2701 CHAMBERLAIN LN,LOUISVILLE,40245,38.28934194,-85.51757066,17.0,,POINT (-85.51757066 38.28934194),,,,,,,,,
12051,2024-09-04 04:00:00,4929 POPLAR LEVEL RD,LOUISVILLE,40219,38.17075507,-85.67963671,2.0,,POINT (-85.67963671 38.17075507),,,,,,,,,
12052,2024-09-04 04:00:00,6102 DALIA CT,LOUISVILLE,40272,38.07947334,-85.87379595,14.0,,POINT (-85.87379595 38.07947334),,,,,,,,,
12053,2024-09-04 04:00:00,4102 CHEVIOT DR,SHIVELY,40216,38.19189401,-85.82751684,3.0,,POINT (-85.82751684 38.19189401),,,,,,,,,
12054,2024-09-04 04:00:00,3312 ALLISON WAY,LOUISVILLE,40220,38.2129739,-85.64206796,26.0,BON AIR,POINT (-85.64206796 38.2129739),56.0,57.0,57.0,8.0,BON AIR,34359676.2104,50385.1224371,5178866.9140625,19561.0219454097
12055,2024-09-04 04:00:00,708 GHEENS AVE,LOUISVILLE,40214,38.16645534,-85.77745903,21.0,IROQUOIS,POINT (-85.77745903 38.16645534),87.0,88.0,88.0,40.0,IROQUOIS,11842680.5471,13812.6910067,1782853.48828125,5360.83816734473
12056,2024-09-04 04:00:00,10612 HOBBS STATION RD,LOUISVILLE,40223,38.25743706,-85.55643492,18.0,,POINT (-85.55643492 38.25743706),,,,,,,,,
12057,2024-09-04 04:00:00,2706 STEPHAN RD,LOUISVILLE,40214,38.15941322,-85.8044445,12.0,,POINT (-85.8044445 38.15941322),,,,,,,,,
12058,2024-09-04 04:00:00,"4705 COFER AVE, 1",LOUISVILLE,40258,38.13851743,-85.84419345,14.0,,POINT (-85.84419345 38.13851743),,,,,,,,,
12059,2024-09-04 04:00:00,1650 RICHMOND DR,LOUISVILLE,40205,38.22136392,-85.70792915,8.0,BELKNAP,POINT (-85.70792915 38.22136392),49.0,50.0,50.0,7.0,BELKNAP,22028825.0551,21828.6029666,3321011.640625,8470.05997307152
12060,2024-09-04 04:00:00,"4708 FURY WAY, 38",LOUISVILLE,40258,38.1389936,-85.84328932,14.0,,POINT (-85.84328932 38.1389936),,,,,,,,,
12061,2024-09-04 04:00:00,"4303 NEWPORT RD, 1",LOUISVILLE,40218,38.17858791,-85.64318982,2.0,,POINT (-85.64318982 38.17858791),,,,,,,,,
12062,2024-09-04 04:00:00,"1624 ALGONQUIN PKY, 33",LOUISVILLE,40210,38.22240468,-85.78525034,6.0,ALGONQUIN,POINT (-85.78525034 38.22240468),38.0,39.0,39.0,1.0,ALGONQUIN,33219618.2833,32962.9248289,5008709.046875,12793.4276295068
12063,2024-09-04 04:00:00,"1612 ALGONQUIN PKY, 13",LOUISVILLE,40210,38.22210111,-85.78429743,6.0,ALGONQUIN,POINT (-85.78429743 38.22210111),38.0,39.0,39.0,1.0,ALGONQUIN,33219618.2833,32962.9248289,5008709.046875,12793.4276295068
12064,2024-09-04 04:00:00,3504 REMS CT,MANOR CREEK,40241,38.29803792,-85.58726068,17.0,,POINT (-85.58726068 38.29803792),,,,,,,,,
12065,2024-09-04 04:00:00,8608 PERRY RD,LYNDON,40222,38.25418847,-85.59478015,18.0,,POINT (-85.59478015 38.25418847),,,,,,,,,
12066,2024-09-04 04:00:00,705 WATERFORD RD,WINDY HILLS,40207,38.27333277,-85.63717228,7.0,,POINT (-85.63717228 38.27333277),,,,,,,,,
12067,2024-09-04 04:00:00,1601 KEEVER CT,LOUISVILLE,40245,38.26571727,-85.44702972,19.0,,POINT (-85.44702972 38.26571727),,,,,,,,,
12068,2024-09-03 04:00:00,700 ADMINISTRATION DR,LOUISVILLE,40209,38.18759435,-85.73684988,21.0,REMAINDER OF CITY,POINT (-85.73684988 38.18759435),76.0,77.0,77.0,99.0,REMAINDER OF CITY,75749836.1734,58968.4545111,11407145.5742188,22885.955466666
12069,2024-09-03 04:00:00,8412 FIELDCREST CT,LOUISVILLE,40299,38.19030762,-85.60273692,26.0,,POINT (-85.60273692 38.19030762),,,,,,,,,
12070,2024-09-03 04:00:00,4600 COFFEE TREE LN,LOUISVILLE,40299,38.18170669,-85.53714955,20.0,,POINT (-85.53714955 38.18170669),,,,,,,,,
12071,2024-09-03 04:00:00,306 PEPPERBUSH RD,LOUISVILLE,40207,38.26125321,-85.66914982,9.0,CRESCENT HILL,POINT (-85.66914982 38.26125321),6.0,7.0,7.0,25.0,CRESCENT HILL,53000666.3014,35485.1338797,7998139.43359375,13773.826310504
12072,2024-09-03 04:00:00,2114 HAVENVIEW DR,LOUISVILLE,40218,38.17922905,-85.63027178,2.0,,POINT (-85.63027178 38.17922905),,,,,,,,,
12073,2024-09-03 04:00:00,8800 MITCHELL LN,LOUISVILLE,40272,38.12492154,-85.82317589,12.0,,POINT (-85.82317589 38.12492154),,,,,,,,,
12074,2024-09-03 04:00:00,"1415 NIGHTINGALE RD, 4",LOUISVILLE,40213,38.20672298,-85.71861273,10.0,AUDUBON,POINT (-85.71861273 38.20672298),57.0,58.0,58.0,3.0,AUDUBON,17327246.4621,22516.1622417,2611728.84375,8742.41704030239
12075,2024-09-03 04:00:00,3941 PARK DR,SHIVELY,40216,38.19451839,-85.80883804,3.0,,POINT (-85.80883804 38.19451839),,,,,,,,,
12076,2024-09-03 04:00:00,"13000 EQUITY PL, 108",MIDDLETOWN,40223,38.2480926,-85.51039003,19.0,,POINT (-85.51039003 38.2480926),,,,,,,,,
12077,2024-09-03 04:00:00,1599 SADIE LN,LOUISVILLE,40216,38.18138072,-85.81041302,15.0,CLOVERLEAF,POINT (-85.81041302 38.18138072),81.0,82.0,82.0,24.0,CLOVERLEAF,20213041.9359,19107.5144213,3043897.98828125,7415.15452079604
12078,2024-09-03 04:00:00,6010 BROWNSBORO PARK BLVD,LOUISVILLE,40207,38.28185597,-85.63937786,16.0,,POINT (-85.63937786 38.28185597),,,,,,,,,
12079,2024-09-03 04:00:00,1758 W BURNETT AVE,LOUISVILLE,40210,38.22978413,-85.78736604,6.0,PARK HILL,POINT (-85.78736604 38.22978413),29.0,30.0,30.0,49.0,PARK HILL,27999518.5955,23853.7955754,4222750.15625,9254.97217601144
12080,2024-09-03 04:00:00,30 RIVER HILL RD,INDIAN HILLS,40207,38.28689433,-85.66793636,16.0,,POINT (-85.66793636 38.28689433),,,,,,,,,
12081,2024-09-03 04:00:00,5449 HARBORTOWN RD,LOUISVILLE,40059,38.32509224,-85.64555137,16.0,,POINT (-85.64555137 38.32509224),,,,,,,,,
12082,2024-09-03 04:00:00,607 MERWIN AVE,LOUISVILLE,40217,38.21018569,-85.74615717,15.0,SAINT JOSEPH,POINT (-85.74615717 38.21018569),52.0,53.0,53.0,60.0,SAINT JOSEPH,16870756.5832,20421.7931986,2542919.70703125,7931.60766477006
12083,2024-09-03 04:00:00,2720 PORTLAND AVE,LOUISVILLE,40212,38.27198034,-85.79312462,5.0,PORTLAND,POINT (-85.79312462 38.27198034),1.0,2.0,2.0,53.0,PORTLAND,70098295.0941,43851.3346581,10582289.578125,17022.1730714797
12084,2024-09-03 04:00:00,208 LOCUST PARK PL,LOUISVILLE,40245,38.23682577,-85.42921014,20.0,,POINT (-85.42921014 38.23682577),,,,,,,,,
12085,2024-09-03 04:00:00,3321 TEAKWOOD CIR,LOUISVILLE,40216,38.18869649,-85.85436408,1.0,,POINT (-85.85436408 38.18869649),,,,,,,,,
12086,2024-09-03 04:00:00,2824 DIVINITY LN,LOUISVILLE,40211,38.24297322,-85.80088126,4.0,PARKLAND,POINT (-85.80088126 38.24297322),15.0,16.0,16.0,50.0,PARKLAND,22678009.29,20146.2118772,3421051.3125,7828.16209912284
12087,2024-09-03 04:00:00,8608 GARY WAY,LOUISVILLE,40118,38.12400834,-85.75608862,13.0,,POINT (-85.75608862 38.12400834),,,,,,,,,
12088,2024-09-03 04:00:00,5604 DEA DEA DR,LOUISVILLE,40291,38.16389132,-85.57770498,20.0,,POINT (-85.57770498 38.16389132),,,,,,,,,
12089,2024-09-03 04:00:00,11303 BROOKLEY DR,LOUISVILLE,40229,38.08563501,-85.67514691,13.0,,POINT (-85.67514691 38.08563501),,,,,,,,,
12090,2024-09-03 04:00:00,10103 GREY HAWK DR,LOUISVILLE,40219,38.11618769,-85.66929972,24.0,,POINT (-85.66929972 38.11618769),,,,,,,,,
12091,2024-09-03 04:00:00,225 N HUBBARDS LN,RICHLAWN,40207,38.25599289,-85.63907882,9.0,,POINT (-85.63907882 38.25599289),,,,,,,,,
12092,2024-09-02 04:00:00,6209 MARAVIAN DR,LOUISVILLE,40258,38.16542332,-85.87138863,1.0,,POINT (-85.87138863 38.16542332),,,,,,,,,
12093,2024-09-02 04:00:00,210 KINNAIRD LN,DOUGLASS HILLS,40243,38.24203214,-85.54992039,18.0,,POINT (-85.54992039 38.24203214),,,,,,,,,
12094,2024-08-31 04:00:00,2245 BARDSTOWN RD,LOUISVILLE,40205,38.2243243,-85.69164159,8.0,HIGHLANDS DOUGLASS,POINT (-85.69164159 38.2243243),36.0,37.0,37.0,37.0,HIGHLANDS DOUGLASS,17964144.5664,21338.6133251,2708966.01171875,8280.21130875887
12095,2024-08-31 04:00:00,4730 S RUTLAND AVE,LOUISVILLE,40215,38.18128909,-85.77851052,21.0,BEECHMONT,POINT (-85.77851052 38.18128909),78.0,79.0,79.0,6.0,BEECHMONT,40279693.3847,29071.6030981,6066389.4921875,11283.411717426
12096,2024-08-30 04:00:00,1344 BEECH ST,LOUISVILLE,40211,38.23538734,-85.80499042,1.0,PARKLAND,POINT (-85.80499042 38.23538734),15.0,16.0,16.0,50.0,PARKLAND,22678009.29,20146.2118772,3421051.3125,7828.16209912284
12097,2024-08-30 04:00:00,9011 HENRY CLAY DR,WESTWOOD,40242,38.27888753,-85.58290094,7.0,,POINT (-85.58290094 38.27888753),,,,,,,,,
12098,2024-08-30 04:00:00,7200 PEPPERMILL LN,LOUISVILLE,40228,38.14299805,-85.62637148,23.0,,POINT (-85.62637148 38.14299805),,,,,,,,,
12099,2024-08-30 04:00:00,610 FENLEY AVE,LYNDON,40222,38.26045492,-85.61436144,7.0,,POINT (-85.61436144 38.26045492),,,,,,,,,
12100,2024-08-30 04:00:00,2102 GLENVIEW AVE,NORTHFIELD,40222,38.28503066,-85.63492328,16.0,,POINT (-85.63492328 38.28503066),,,,,,,,,
12101,2024-08-30 04:00:00,9 DENHAM RD,LOUISVILLE,40205,38.22679964,-85.67351717,8.0,BOWMAN,POINT (-85.67351717 38.22679964),26.0,27.0,27.0,10.0,BOWMAN,35329001.3923,46240.3586181,5327751.07421875,17954.7960153949
12102,2024-08-30 04:00:00,3128 SUNNY LN,LOUISVILLE,40205,38.20637833,-85.67986591,8.0,HAYFIELD DUNDEE,POINT (-85.67986591 38.20637833),60.0,61.0,61.0,33.0,HAYFIELD DUNDEE,16435765.2403,16322.3177488,2477163.3515625,6337.23248303272
12103,2024-08-30 04:00:00,2422 W CHESTNUT ST,LOUISVILLE,40211,38.25251767,-85.79303846,5.0,RUSSELL,POINT (-85.79303846 38.25251767),8.0,9.0,9.0,58.0,RUSSELL,39120816.5583,30140.1113728,5903448.6171875,11696.3609495239
12104,2024-08-30 04:00:00,404 WESTWOOD DR,WOODLAND HILLS,40243,38.23859964,-85.53117408,19.0,,POINT (-85.53117408 38.23859964),,,,,,,,,
12105,2024-08-30 04:00:00,1538 SANDERS LN,LOUISVILLE,40216,38.17805462,-85.81125146,3.0,CLOVERLEAF,POINT (-85.81125146 38.17805462),81.0,82.0,82.0,24.0,CLOVERLEAF,20213041.9359,19107.5144213,3043897.98828125,7415.15452079604
12106,2024-08-30 04:00:00,11912 HALIFAX DR,WORTHINGTON HILLS,40245,38.31327295,-85.53055537,17.0,,POINT (-85.53055537 38.31327295),,,,,,,,,
12107,2024-08-30 04:00:00,5113 MIDDLESEX DR,COLDSTREAM,40245,38.31385163,-85.52240621,17.0,,POINT (-85.52240621 38.31385163),,,,,,,,,
12108,2024-08-30 04:00:00,1344 CYPRESS ST,LOUISVILLE,40211,38.23492933,-85.79827342,1.0,PARKLAND,POINT (-85.79827342 38.23492933),15.0,16.0,16.0,50.0,PARKLAND,22678009.29,20146.2118772,3421051.3125,7828.16209912284
12109,2024-08-30 04:00:00,2804 BEXLEY CT,LOUISVILLE,40206,38.26465267,-85.70156418,4.0,CLIFTON HEIGHTS,POINT (-85.70156418 38.26465267),4.0,5.0,5.0,23.0,CLIFTON HEIGHTS,17858635.5349,19464.9334526,2695641.2109375,7556.79225326745
12110,2024-08-30 04:00:00,10207 Back Run,,,,,,,POINT (NaN NaN),,,,,,,,,
12111,2024-08-29 04:00:00,7420 3RD STREET RD,LOUISVILLE,40214,38.14539719,-85.77614432,25.0,AUBURNDALE,POINT (-85.77614432 38.14539719),90.0,91.0,91.0,2.0,AUBURNDALE,17071579.229,18911.0535626,2568647.03515625,7333.31814033276
12112,2024-08-29 04:00:00,7901 OLD HEADY RD,LOUISVILLE,40299,38.13005927,-85.44595552,20.0,,POINT (-85.44595552 38.13005927),,,,,,,,,
12113,2024-08-29 04:00:00,7012 OLD HEADY RD,LOUISVILLE,40299,38.13338207,-85.47101908,20.0,,POINT (-85.47101908 38.13338207),,,,,,,,,
12114,2024-08-29 04:00:00,11902 SEATONVILLE RD,LOUISVILLE,40291,38.13596576,-85.53943175,22.0,,POINT (-85.53943175 38.13596576),,,,,,,,,
12115,2024-08-29 04:00:00,"11412 TAZWELL DR, 304",LOUISVILLE,40241,38.30444633,-85.53650323,17.0,,POINT (-85.53650323 38.30444633),,,,,,,,,
12116,2024-08-29 04:00:00,11400 WESTPORT RD,LOUISVILLE,40241,38.29901298,-85.53926361,17.0,,POINT (-85.53926361 38.29901298),,,,,,,,,
12117,2024-08-29 04:00:00,7802 BROWNWOOD DR,LOUISVILLE,40218,38.1840457,-85.61269552,26.0,,POINT (-85.61269552 38.1840457),,,,,,,,,
12118,2024-08-29 04:00:00,8808 STAGHORN DR,LOUISVILLE,40242,38.27688319,-85.58940554,7.0,,POINT (-85.58940554 38.27688319),,,,,,,,,
12119,2024-08-29 04:00:00,111 CREWS DR,LOUISVILLE,40218,38.17870779,-85.62621907,2.0,,POINT (-85.62621907 38.17870779),,,,,,,,,
12120,2024-08-29 04:00:00,11714 TAYLOR RAE DR,LOUISVILLE,40229,38.08799475,-85.59989174,22.0,,POINT (-85.59989174 38.08799475),,,,,,,,,
12121,2024-08-29 04:00:00,3409 BARKWOOD RD,SHIVELY,40216,38.20077158,-85.79792858,3.0,,POINT (-85.79792858 38.20077158),,,,,,,,,
12122,2024-08-29 04:00:00,1713 SUTHERLAND DR,LOUISVILLE,40205,38.2093138,-85.68892646,8.0,HAYFIELD DUNDEE,POINT (-85.68892646 38.2093138),60.0,61.0,61.0,33.0,HAYFIELD DUNDEE,16435765.2403,16322.3177488,2477163.3515625,6337.23248303272
12123,2024-08-29 04:00:00,8909 LINN STATION RD,HURSTBOURNE,40222,38.22851834,-85.58942906,18.0,,POINT (-85.58942906 38.22851834),,,,,,,,,
12124,2024-08-29 04:00:00,7248 HEATHERLY SQ,OLD BROWNSBORO PLACE,40242,38.28784148,-85.61315358,7.0,,POINT (-85.61315358 38.28784148),,,,,,,,,
12125,2024-08-28 04:00:00,727 W MAIN ST,LOUISVILLE,40202,38.25764798,-85.76257667,4.0,CENTRAL BUSINESS DISTRICT,POINT (-85.76257667 38.25764798),7.0,8.0,8.0,17.0,CENTRAL BUSINESS DISTRICT,33029827.6262,27923.7528072,4984184.98046875,10844.9806632446
12126,2024-08-28 04:00:00,715 E GRAY ST,LOUISVILLE,40202,38.24581949,-85.74030282,4.0,PHOENIX HILL,POINT (-85.74030282 38.24581949),12.0,13.0,13.0,51.0,PHOENIX HILL,16257836.4316,19251.4323818,2453008.7578125,7471.6611487786
12127,2024-08-28 04:00:00,"9710 PARK PLAZA AVE, 109",LOUISVILLE,40241,38.31021241,-85.57831369,16.0,,POINT (-85.57831369 38.31021241),,,,,,,,,
12128,2024-08-28 04:00:00,111 E HILL ST,LOUISVILLE,40208,38.2254607,-85.7556981,6.0,OLD LOUISVILLE,POINT (-85.7556981 38.2254607),21.0,22.0,22.0,47.0,OLD LOUISVILLE,33395328.9862,31463.9283131,5036488.3671875,12223.3713536377
12129,2024-08-28 04:00:00,101 BLUE RIDGE RD,BLUE RIDGE MANOR,40223,38.2446715,-85.56631575,18.0,,POINT (-85.56631575 38.2446715),,,,,,,,,
12130,2024-08-28 04:00:00,5407 VENKATA WAY,LOUISVILLE,40059,38.32124622,-85.57680341,16.0,,POINT (-85.57680341 38.32124622),,,,,,,,,
12131,2024-08-28 04:00:00,"322 ZORN AVE, 7",LOUISVILLE,40206,38.26171539,-85.68538008,9.0,BROWNSBORO ZORN,POINT (-85.68538008 38.26171539),3.0,4.0,4.0,12.0,BROWNSBORO ZORN,21977318.7267,28060.1414367,3317621.734375,10894.6674796575
12132,2024-08-28 04:00:00,117 CAMBRIDGE DR,LOUISVILLE,40214,38.16206764,-85.76624052,21.0,SOUTHSIDE,POINT (-85.76624052 38.16206764),83.0,84.0,84.0,67.0,SOUTHSIDE,25638034.4241,28565.2760312,3860205.3984375,11092.7095503978
12133,2024-08-28 04:00:00,4122 BRENTLER RD,LOUISVILLE,40241,38.30892854,-85.60213626,16.0,,POINT (-85.60213626 38.30892854),,,,,,,,,
12134,2024-08-28 04:00:00,7411 CRABTREE DR,LOUISVILLE,40228,38.13625582,-85.62206132,23.0,,POINT (-85.62206132 38.13625582),,,,,,,,,
12135,2024-08-28 04:00:00,11510 ENGLISH GARDEN WAY,LOUISVILLE,40229,38.08605538,-85.6012051,22.0,,POINT (-85.6012051 38.08605538),,,,,,,,,
12136,2024-08-28 04:00:00,5172 KEEGAN WAY,LOUISVILLE,40291,38.17178258,-85.57403629,20.0,,POINT (-85.57403629 38.17178258),,,,,,,,,
12137,2024-08-28 04:00:00,8808 FERNDALE RD,LOUISVILLE,40291,38.15513314,-85.59646777,22.0,,POINT (-85.59646777 38.15513314),,,,,,,,,
12138,2024-08-28 04:00:00,910 STONEYKIRK DR,DOUGLASS HILLS,40223,38.23014151,-85.56000971,18.0,,POINT (-85.56000971 38.23014151),,,,,,,,,
12139,2024-08-28 04:00:00,401 MARKWELL CT,LOUISVILLE,40219,38.13999234,-85.69095467,13.0,,POINT (-85.69095467 38.13999234),,,,,,,,,
12140,2024-08-28 04:00:00,11203 DEHAM DR,LOUISVILLE,40241,38.32357146,-85.54128515,16.0,,POINT (-85.54128515 38.32357146),,,,,,,,,
12141,2024-08-27 04:00:00,313 W MARKET ST,LOUISVILLE,40202,38.25542778,-85.75572955,4.0,CENTRAL BUSINESS DISTRICT,POINT (-85.75572955 38.25542778),7.0,8.0,8.0,17.0,CENTRAL BUSINESS DISTRICT,33029827.6262,27923.7528072,4984184.98046875,10844.9806632446
12142,2024-08-27 04:00:00,3801 BISHOP LN,LOUISVILLE,40218,38.18680722,-85.69701772,10.0,,POINT (-85.69701772 38.18680722),,,,,,,,,
12143,2024-08-27 04:00:00,"12613 TAYLORSVILLE RD, 112",LOUISVILLE,40299,38.18950038,-85.51777476,20.0,,POINT (-85.51777476 38.18950038),,,,,,,,,
12144,2024-08-27 04:00:00,7577 COUNTRY SQUIRE LN,LOUISVILLE,40291,38.13358873,-85.54299319,22.0,,POINT (-85.54299319 38.13358873),,,,,,,,,
12145,2024-08-27 04:00:00,3020 DOGWOOD DR,LOUISVILLE,40220,38.21905911,-85.64205792,26.0,AVONDALE MELBOURNE HEIGHTS,POINT (-85.64205792 38.21905911),47.0,48.0,48.0,4.0,AVONDALE MELBOURNE HEIGHTS,13508027.2506,17233.6880445,2036468.82421875,6689.29839833285
12146,2024-08-27 04:00:00,11018 PERWINKLE LN,LOUISVILLE,40291,38.09254942,-85.56094144,22.0,,POINT (-85.56094144 38.09254942),,,,,,,,,
12147,2024-08-27 04:00:00,6204 FARIS WAY,LOUISVILLE,40272,38.09682875,-85.87879989,14.0,,POINT (-85.87879989 38.09682875),,,,,,,,,
12148,2024-08-27 04:00:00,4305 FLUHR DR,LOUISVILLE,40216,38.18235669,-85.80157264,15.0,CLOVERLEAF,POINT (-85.80157264 38.18235669),81.0,82.0,82.0,24.0,CLOVERLEAF,20213041.9359,19107.5144213,3043897.98828125,7415.15452079604
12149,2024-08-27 04:00:00,1319 MILL RACE RD,LYNDON,40242,38.26458672,-85.58526351,7.0,,POINT (-85.58526351 38.26458672),,,,,,,,,
12150,2024-08-27 04:00:00,5508 AILANTHUS TRL,LOUISVILLE,40219,38.17081101,-85.67435042,2.0,,POINT (-85.67435042 38.17081101),,,,,,,,,
12151,2024-08-27 04:00:00,1141 INDUSTRIAL BLVD,LOUISVILLE,40219,38.15297924,-85.70039781,21.0,,POINT (-85.70039781 38.15297924),,,,,,,,,
12152,2024-08-27 04:00:00,2312 HIGH PINE DR,LOUISVILLE,40214,38.16809441,-85.80310842,12.0,,POINT (-85.80310842 38.16809441),,,,,,,,,
12153,2024-08-26 04:00:00,5357 DIXIE HWY,LOUISVILLE,40216,38.15700096,-85.83315,12.0,,POINT (-85.83315 38.15700096),,,,,,,,,
12154,2024-08-26 04:00:00,13113 EASTPOINT PARK BLVD,LOUISVILLE,40223,38.27894943,-85.51646451,17.0,,POINT (-85.51646451 38.27894943),,,,,,,,,
12155,2024-08-26 04:00:00,3510 GOLDSMITH LN,LOUISVILLE,40220,38.20775734,-85.65506869,26.0,,POINT (-85.65506869 38.20775734),,,,,,,,,
12156,2024-08-26 04:00:00,10019 CHENOWETH VISTA WAY,LOUISVILLE,40299,38.16547636,-85.57191673,20.0,,POINT (-85.57191673 38.16547636),,,,,,,,,
12157,2024-08-26 04:00:00,1620 BERNHEIM LN,SHIVELY,40210,38.21862389,-85.7873066,3.0,,POINT (-85.7873066 38.21862389),,,,,,,,,
12158,2024-08-26 04:00:00,217 S BAYLY AVE,LOUISVILLE,40206,38.25265835,-85.6916616,9.0,CRESCENT HILL,POINT (-85.6916616 38.25265835),6.0,7.0,7.0,25.0,CRESCENT HILL,53000666.3014,35485.1338797,7998139.43359375,13773.826310504
12159,2024-08-26 04:00:00,741 WATERFORD RD,WINDY HILLS,40207,38.27630237,-85.63983103,7.0,,POINT (-85.63983103 38.27630237),,,,,,,,,
12160,2024-08-26 04:00:00,3606 BASSWOOD LN,ROLLING FIELDS,40207,38.26714064,-85.67309407,16.0,,POINT (-85.67309407 38.26714064),,,,,,,,,
12161,2024-08-26 04:00:00,7921 STOVALL CT,LOUISVILLE,40228,38.14521931,-85.62472652,23.0,,POINT (-85.62472652 38.14521931),,,,,,,,,
12162,2024-08-26 04:00:00,1600 TUNISIAN WAY,LOUISVILLE,40214,38.16644362,-85.79573498,15.0,IROQUOIS PARK,POINT (-85.79573498 38.16644362),86.0,87.0,87.0,41.0,IROQUOIS PARK,38241372.1839,26250.9881759,5756227.72265625,10188.4029152793
12163,2024-08-26 04:00:00,7702 HERMITS RUN RD,LOUISVILLE,40291,38.1324263,-85.57017681,22.0,,POINT (-85.57017681 38.1324263),,,,,,,,,
12164,2024-08-26 04:00:00,9804 SATURN DR,LOUISVILLE,40229,38.10610425,-85.69424209,24.0,,POINT (-85.69424209 38.10610425),,,,,,,,,
